job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
a9e6f0e5-ab24-4c6d-a8fa-477887027202,2014,Israel,Middle East,Lagos,Prime Systems,Startup,Retail,Software Engineer,Mid,False,,0.14,"Python, Research, Communication, Business Analysis, Project Management",Not Specified,57327,-2.52,0.75,False,Low,18,Emerging
b88b2305-e10d-4b51-842a-94de30ba8e73,2019,Nepal,South Asia,Dubai,Prime Solutions,Medium,Retail,AI Researcher,Senior,False,,0.13,"Cloud Computing, Software Engineering, Business Analysis",Not Specified,28425,1.6,0.65,False,High,16,Growing
e83d7186-42b1-46c8-a7f9-e1698acf5d3a,2017,Saudi Arabia,Middle East,Bangalore,NextGen Solutions,Large,Manufacturing,AI Researcher,Senior,False,,0.1,"Statistics, Research, Python, Software Engineering",Not Specified,60884,-0.22,0.67,False,Medium,7,Growing
3401a2b6-b474-4f16-9783-f52955bc68b7,2021,Bangladesh,South Asia,Seoul,Prime Systems,Startup,Retail,Business Analyst,Junior,False,,0.13,"Business Analysis, Data Analysis, Cloud Computing, Research, SQL, Project Management",Not Specified,23343,2.04,0.87,False,Medium,15,Growing
0782c5fb-45eb-4f2d-8e32-cf6735b49a20,2011,Australia,Oceania,Berlin,Prime Analytics,Startup,Tech,Systems Engineer,Intern,False,,0.03,"Business Analysis, Data Analysis, Statistics, Software Engineering, Cloud Computing, Research",Not Specified,60461,4.14,0.62,False,Medium,17,Emerging
0ffaf50b-8327-4fa9-8973-de26ab4561d0,2025,South Korea,East Asia,Berlin,Global Systems,Enterprise,Manufacturing,Product Manager,Lead,True,"deep learning, reinforcement learning, machine learning",0.45,"Research, Communication, SQL, Software Engineering, Business Analysis","deep learning, reinforcement learning, machine learning",97258,15.11,0.14,True,Medium,17,Growing
a952d63f-f2c6-43d5-9ab3-32318bc0cf0d,2022,New Zealand,Oceania,Singapore,NextGen Technologies,Enterprise,Tech,Product Manager,Executive,True,"computer vision, deep learning",0.53,"Communication, Cloud Computing, Statistics, Project Management, Python","computer vision, deep learning",118986,5.93,0.3,True,Low,2,Mature
d2903cf3-5cc1-4af3-8d05-11c433595b6c,2013,Thailand,Southeast Asia,Toronto,NextGen Systems,Startup,Tech,Policy Analyst,Intern,False,,0.13,"SQL, Cloud Computing, Data Analysis, Communication, Project Management",Not Specified,35943,-2.22,0.62,False,Medium,14,Emerging
598b976f-0b8c-4774-9d1d-fe03144d02e4,2018,Israel,Middle East,London,Prime Solutions,Startup,Retail,Business Analyst,Lead,False,,0.09,"Business Analysis, Statistics, Software Engineering, Cloud Computing, Python, Data Analysis",Not Specified,70317,2.58,0.66,False,High,18,Growing
22484090-f836-467b-a79b-12c786d274a6,2022,Colombia,South America,Bangalore,NextGen Systems,Medium,Retail,AI Researcher,Senior,False,,0.19,"SQL, Software Engineering, Communication",Not Specified,51750,-3.55,0.77,False,Medium,15,Growing
6ca050d4-0559-4504-8cc8-25aa71edfa27,2014,France,Europe,Bangalore,Future Systems,Medium,Manufacturing,Policy Analyst,Executive,False,,0.02,"Statistics, Cloud Computing, Python",Not Specified,65293,3.06,0.62,False,Low,16,Emerging
ea06b7e1-9eaa-4c9f-a1cb-181cef3fe7c3,2010,Pakistan,South Asia,Paris,Prime Solutions,Small,Manufacturing,Research Scientist,Executive,True,"MLOps, computer vision, machine learning, NLP",0.74,"Project Management, SQL, Research","MLOps, computer vision, machine learning, NLP",24113,1.29,0.24,True,High,15,Emerging
924a445d-3b0d-4e70-a6e4-1871a7a82aa3,2024,Netherlands,Europe,Paris,Future Systems,Startup,Manufacturing,Software Engineer,Lead,True,"LLMs, generative AI, machine learning",0.77,"SQL, Business Analysis, Software Engineering","LLMs, generative AI, machine learning",135031,10.19,0.34,True,High,15,Growing
26daaad3-fa01-4a3f-8ecf-afbbfad1e753,2011,Kenya,Africa,Toronto,Global Analytics,Medium,Agriculture,Research Scientist,Mid,False,,0.05,"Python, Data Analysis, Project Management, Communication, SQL",Not Specified,20739,3.64,0.74,False,High,9,Emerging
b5d326b6-c614-4cee-bbfb-03a013e26d1c,2018,France,Europe,Seoul,Global Solutions,Small,Tech,Data Scientist,Lead,True,"MLOps, reinforcement learning, deep learning, machine learning",0.51,"Data Analysis, Business Analysis, Communication, Cloud Computing, SQL, Statistics","MLOps, reinforcement learning, deep learning, machine learning",92138,8.84,0.24,True,Medium,18,Growing
1de69147-490a-4145-b3a2-c7f35b3e4a94,2016,United States,North America,Lagos,Future Solutions,Startup,Healthcare,ML Engineer,Senior,True,"computer vision, reinforcement learning",0.76,"Communication, Research, Project Management","computer vision, reinforcement learning",107453,-4.65,0.28,True,Low,16,Emerging
6e0f4a5d-ad78-435e-8c27-907ed7b8a023,2021,New Zealand,Oceania,Sydney,Prime Solutions,Startup,Agriculture,Policy Analyst,Junior,False,,0.1,"Project Management, Data Analysis, Business Analysis, Research",Not Specified,86612,1.8,0.84,False,Low,10,Growing
505f789d-813b-4825-b592-ed61b350566a,2023,Canada,North America,New York,Prime Analytics,Large,Manufacturing,Software Engineer,Junior,True,"LLMs, deep learning, computer vision, NLP",0.85,"Statistics, Python, SQL, Research, Project Management","LLMs, deep learning, computer vision, NLP",138027,16.67,0.19,True,High,1,Growing
e52c07aa-4474-45f1-a89d-6be22172d110,2012,Japan,East Asia,Singapore,Future Systems,Startup,Manufacturing,Product Manager,Senior,False,,0.18,"Cloud Computing, Data Analysis, Business Analysis, Statistics, Python, Project Management",Not Specified,51842,-2.43,0.65,False,Low,8,Emerging
7edb4056-09a0-472f-b026-3329546e9a8c,2025,Nepal,South Asia,Nairobi,Future Systems,Enterprise,Manufacturing,AI Researcher,Mid,True,"reinforcement learning, NLP, computer vision, MLOps",0.61,"Business Analysis, Cloud Computing, Python","reinforcement learning, NLP, computer vision, MLOps",39650,9.9,0.38,True,Low,5,Growing
6e30167f-1d80-46f6-ab3d-011c8bf5802a,2020,United States,North America,Sydney,Global Solutions,Startup,Agriculture,Research Scientist,Executive,False,,0.19,"Research, Project Management, Software Engineering",Not Specified,82588,-1.34,0.83,False,Medium,11,Growing
9bc75da0-2c4a-4069-b42f-86fa315cfd59,2024,Ghana,Africa,Dubai,Future Systems,Startup,Tech,AI Researcher,Mid,True,"LLMs, machine learning",0.41,"Statistics, SQL, Project Management, Software Engineering, Data Analysis","LLMs, machine learning",30947,9.65,0.39,True,Low,4,Mature
149f204b-5ec8-42e5-acc0-a69610076ef8,2014,Saudi Arabia,Middle East,Nairobi,Global Solutions,Enterprise,Tech,Product Manager,Lead,False,,0.06,"Communication, Statistics, Data Analysis, Software Engineering, Python",Not Specified,63443,4.91,0.63,False,High,14,Emerging
c51175df-0d9a-44b1-adb0-e2100dad0b06,2022,Colombia,South America,Sao Paulo,Prime Systems,Medium,Retail,AI Researcher,Junior,False,,0.04,"Project Management, Data Analysis, Statistics",Not Specified,52028,-3.82,0.63,False,Low,17,Growing
04292811-6c69-4b87-9b30-1fc89a3a7449,2012,Egypt,Africa,London,Prime Solutions,Medium,Manufacturing,Software Engineer,Mid,False,,0.14,"SQL, Communication, Cloud Computing",Not Specified,19780,-0.3,0.65,False,Medium,17,Emerging
85e10992-7cc0-4a73-a4d4-26e669e91308,2015,Nigeria,Africa,London,NextGen Analytics,Small,Manufacturing,ML Engineer,Intern,False,,0.13,"Project Management, Cloud Computing, Research, Python, Communication",Not Specified,19952,-1.12,0.85,False,Low,2,Emerging
545d3da4-14a0-4faf-962b-6c4c3904c92e,2013,Qatar,Middle East,Toronto,Future Technologies,Startup,Healthcare,Research Scientist,Junior,False,,0.2,"Python, Communication, Software Engineering, Data Analysis, Cloud Computing, Research",Not Specified,50824,0.58,0.68,False,Low,6,Emerging
7164be50-713f-494a-be02-0ba328cae4d7,2024,Chile,South America,Paris,NextGen Solutions,Enterprise,Tech,Business Analyst,Executive,True,"deep learning, generative AI",0.73,"Software Engineering, SQL, Python, Data Analysis","deep learning, generative AI",67012,11.13,0.14,True,Medium,10,Mature
651b6c6e-0ed1-4264-b8bb-745814392fb4,2013,Egypt,Africa,Tokyo,Future Systems,Medium,Healthcare,AI Researcher,Lead,False,,0.16,"Communication, Statistics, SQL, Cloud Computing, Research, Project Management",Not Specified,17767,2.33,0.64,False,High,5,Emerging
da445cd2-770b-4434-b496-dee336b4d9ef,2014,Israel,Middle East,Dubai,Global Solutions,Startup,Manufacturing,Product Manager,Junior,False,,0.1,"Communication, Data Analysis, Software Engineering, Project Management",Not Specified,55427,-2.67,0.83,False,Low,5,Emerging
883e48ef-3211-4519-8d87-d8f98f1c44c8,2019,Nepal,South Asia,Singapore,Future Analytics,Enterprise,Retail,ML Engineer,Lead,False,,0.18,"Data Analysis, Research, Business Analysis",Not Specified,28006,-3.64,0.85,False,Medium,7,Growing
92d0621a-d8fc-49e5-ada2-b4fc078a49e4,2024,Singapore,Southeast Asia,Singapore,Future Technologies,Enterprise,Retail,ML Engineer,Lead,True,generative AI,0.52,"Business Analysis, SQL, Software Engineering, Research, Project Management, Data Analysis",generative AI,64379,11.91,0.27,True,Medium,1,Growing
db23d939-4c26-4aa8-8bda-f5e3dffcd456,2023,Singapore,Southeast Asia,Seoul,Future Solutions,Medium,Manufacturing,ML Engineer,Mid,True,"deep learning, generative AI, reinforcement learning, NLP",0.53,"Data Analysis, Software Engineering, Communication","deep learning, generative AI, reinforcement learning, NLP",54664,10.43,0.13,True,Low,3,Growing
d54e6b11-4e24-4abe-bcde-26d0c9930d6e,2023,Mexico,North America,Seoul,Global Analytics,Large,Tech,Data Scientist,Senior,True,"reinforcement learning, MLOps",0.92,"Statistics, Python, Business Analysis","reinforcement learning, MLOps",131455,15.5,0.1,True,Medium,0,Mature
2fb3d72e-429d-49a9-b86b-88ed9ffca49a,2012,India,South Asia,Bangalore,Future Systems,Small,Agriculture,Operations Manager,Lead,False,,0.15,"Cloud Computing, Project Management, Research",Not Specified,18159,1.98,0.63,False,Medium,7,Emerging
81e7bf04-3567-400c-a6bb-eaa4a769cc1f,2016,Colombia,South America,Lagos,Global Systems,Medium,Healthcare,AI Researcher,Mid,False,,0.07,"Cloud Computing, Research, SQL",Not Specified,43400,-3.44,0.69,False,Low,13,Emerging
f4062722-4882-49ba-8b3d-b608f8164c5f,2022,Australia,Oceania,Seoul,Prime Solutions,Enterprise,Retail,Systems Engineer,Intern,False,,0.07,"Communication, Cloud Computing, Statistics, Business Analysis, Project Management, Research",Not Specified,92007,-0.28,0.76,False,High,8,Growing
eecaa4dc-2ff2-4f07-b8a2-02c1a3e11b17,2024,Israel,Middle East,London,Future Analytics,Medium,Agriculture,Product Manager,Executive,True,NLP,0.84,"Data Analysis, Research, Business Analysis",NLP,91463,11.24,0.36,True,Low,2,Growing
31f3b67e-0142-4b43-8f5f-35f05ebffdb8,2018,Mexico,North America,Lagos,Global Solutions,Medium,Manufacturing,Software Engineer,Intern,True,"reinforcement learning, deep learning",0.59,"Communication, Cloud Computing, Statistics","reinforcement learning, deep learning",120423,6.16,0.35,True,High,4,Growing
289b0c7e-fa85-4c63-a0c0-f90ee031e94e,2021,France,Europe,Dubai,NextGen Solutions,Large,Retail,Business Analyst,Lead,False,,0.19,"Python, Software Engineering, Project Management",Not Specified,84225,-4.22,0.83,False,Low,14,Growing
74547b8a-ea85-4368-a0c6-7e42b9f04c7d,2019,India,South Asia,Berlin,NextGen Analytics,Startup,Manufacturing,Research Scientist,Lead,False,,0.1,"SQL, Research, Data Analysis",Not Specified,28621,-0.68,0.86,False,Low,1,Growing
288040ff-05ed-4ddd-b95e-542a5bee90bc,2011,Thailand,Southeast Asia,Nairobi,Global Solutions,Enterprise,Retail,ML Engineer,Mid,False,,0.18,"Software Engineering, Communication, Business Analysis, Cloud Computing",Not Specified,31228,1.34,0.81,False,High,13,Emerging
37ec9ac9-7a13-49cd-a88a-695d960dff7d,2017,Philippines,Southeast Asia,Nairobi,Global Technologies,Medium,Healthcare,Policy Analyst,Executive,False,,0.12,"Project Management, Software Engineering, Data Analysis, SQL, Cloud Computing, Python",Not Specified,35016,4.0,0.88,False,Medium,14,Growing
dd989ea9-0409-4e65-b03c-c186703862c5,2022,Israel,Middle East,Nairobi,NextGen Technologies,Large,Tech,Software Engineer,Lead,False,,0.11,"Project Management, Communication, Python",Not Specified,64568,0.06,0.78,False,Medium,9,Mature
5513d726-45b7-4ae3-8b9a-9622960573eb,2025,Germany,Europe,Seoul,Future Solutions,Small,Retail,Software Engineer,Senior,True,"MLOps, NLP, reinforcement learning",0.81,"SQL, Business Analysis, Research, Software Engineering","MLOps, NLP, reinforcement learning",113878,10.39,0.18,True,Medium,3,Growing
a7579447-b951-4d4f-9638-c23414f6e5ea,2011,Singapore,Southeast Asia,Nairobi,NextGen Systems,Small,Tech,ML Engineer,Executive,False,,0.12,"Business Analysis, Communication, Python",Not Specified,28649,3.36,0.73,False,Medium,16,Emerging
627e1c05-d31f-46a4-805b-fafa741a037e,2014,Thailand,Southeast Asia,Bangalore,Future Analytics,Large,Healthcare,Data Scientist,Intern,False,,0.08,"Python, Communication, Statistics, Business Analysis, Cloud Computing",Not Specified,38571,-1.08,0.73,False,Medium,8,Emerging
4a9df262-e00c-4033-9198-e01d782cb6d5,2022,Chile,South America,London,Prime Systems,Startup,Retail,Policy Analyst,Senior,True,"NLP, machine learning, deep learning, computer vision",0.44,"Python, Business Analysis, Project Management, Research, Statistics, Software Engineering","NLP, machine learning, deep learning, computer vision",68695,16.08,0.14,True,Low,0,Growing
7df7cfa4-0180-41a0-964c-968511accb80,2018,Colombia,South America,London,Prime Technologies,Medium,Agriculture,Business Analyst,Lead,False,,0.09,"Project Management, Python, Research",Not Specified,40098,-3.66,0.7,False,Medium,7,Growing
ee2e59f3-12bd-481c-99c1-98748d692d33,2012,Canada,North America,Dubai,Prime Solutions,Enterprise,Retail,AI Researcher,Senior,False,,0.16,"SQL, Cloud Computing, Statistics, Python, Software Engineering, Business Analysis",Not Specified,65108,1.12,0.81,False,High,2,Emerging
9c4317a3-cbf0-4af7-a991-1d3008d69f8a,2021,New Zealand,Oceania,Singapore,Global Solutions,Small,Tech,ML Engineer,Executive,False,,0.06,"SQL, Research, Communication, Software Engineering, Data Analysis, Python",Not Specified,91980,-1.15,0.62,False,Medium,5,Growing
9f44d00a-ee78-470d-893e-d0bc1cc5cabb,2010,UAE,Middle East,Dubai,Future Systems,Enterprise,Agriculture,AI Researcher,Senior,False,,0.07,"Cloud Computing, Communication, SQL, Software Engineering, Business Analysis, Python",Not Specified,42972,-3.74,0.83,False,High,16,Emerging
2e6c8194-b713-4757-bdd8-95b2326995ab,2021,Israel,Middle East,Berlin,NextGen Solutions,Small,Healthcare,Software Engineer,Mid,False,,0.06,"Project Management, Business Analysis, Communication",Not Specified,75647,1.22,0.68,False,Low,11,Growing
b2c8c80f-7520-45e8-a038-c35ad5122403,2020,South Africa,Africa,Nairobi,Prime Analytics,Large,Agriculture,Research Scientist,Senior,True,"generative AI, LLMs",0.79,"Software Engineering, Business Analysis, Communication","generative AI, LLMs",27928,17.72,0.26,True,High,1,Growing
fd7ee3dd-2d21-4ba8-8f56-fcd927ae235c,2017,UAE,Middle East,Dubai,NextGen Technologies,Enterprise,Manufacturing,Systems Engineer,Junior,False,,0.18,"Cloud Computing, Statistics, Software Engineering, Python",Not Specified,68906,-1.76,0.73,False,High,2,Growing
6144528c-e149-4fc4-82bf-ca08b2b2b4a8,2010,Chile,South America,New York,Prime Solutions,Small,Healthcare,Policy Analyst,Mid,False,,0.17,"Data Analysis, Communication, Statistics, Python, Cloud Computing",Not Specified,33313,3.39,0.78,False,High,9,Emerging
6a2f4fb9-52db-4148-867b-44d30d82f8d2,2023,Saudi Arabia,Middle East,Toronto,Prime Technologies,Medium,Tech,Systems Engineer,Executive,True,"MLOps, generative AI, machine learning",0.69,"Business Analysis, Python, Research, Cloud Computing","MLOps, generative AI, machine learning",97175,9.2,0.32,True,High,15,Mature
6ab0f5b6-3726-4344-9caa-c9cb1df9e186,2013,Argentina,South America,Bangalore,NextGen Solutions,Enterprise,Manufacturing,Systems Engineer,Junior,False,,0.11,"Software Engineering, SQL, Business Analysis, Statistics, Cloud Computing",Not Specified,41173,-0.33,0.81,False,Low,10,Emerging
51096b0d-f68d-4ba3-a4ec-a8052febcb6c,2016,Vietnam,Southeast Asia,Nairobi,Prime Systems,Large,Healthcare,Research Scientist,Senior,False,,0.13,"Python, Software Engineering, Project Management, Statistics",Not Specified,32157,1.38,0.61,False,Low,16,Emerging
3946621b-bc32-4da0-a183-3922d3ee588e,2010,Netherlands,Europe,Paris,Global Solutions,Medium,Retail,Research Scientist,Mid,False,,0.09,"Software Engineering, Cloud Computing, Data Analysis, Python, Business Analysis",Not Specified,60402,0.21,0.8,False,Low,17,Emerging
7c19faea-f488-4a4b-9710-78e4efa166bb,2014,France,Europe,Nairobi,NextGen Analytics,Large,Manufacturing,Policy Analyst,Intern,False,,0.05,"Business Analysis, Research, Cloud Computing",Not Specified,70040,4.97,0.63,False,Low,19,Emerging
51fff1c8-cc5a-4cf5-abf6-4e78e8f8b453,2021,Brazil,South America,London,Future Systems,Large,Retail,Software Engineer,Lead,True,computer vision,0.62,"Data Analysis, Communication, Cloud Computing, Python",computer vision,55430,14.79,0.21,True,Low,5,Growing
9bb4e84a-8775-4419-ab91-7099161cc73b,2012,India,South Asia,London,NextGen Technologies,Small,Tech,Policy Analyst,Mid,False,,0.04,"Cloud Computing, Data Analysis, Software Engineering",Not Specified,22723,2.21,0.83,False,Low,10,Emerging
38e0a843-024b-47ab-be4f-ff4200aae874,2012,Saudi Arabia,Middle East,Lagos,Global Analytics,Small,Manufacturing,Research Scientist,Lead,False,,0.17,"Software Engineering, Business Analysis, Project Management",Not Specified,56365,1.19,0.69,False,Low,3,Emerging
fdd9b765-9b28-4ae4-8ad3-aa9492e19b74,2021,Brazil,South America,Bangalore,Global Systems,Small,Manufacturing,Business Analyst,Executive,False,,0.16,"Python, Business Analysis, Cloud Computing, Statistics",Not Specified,49215,4.99,0.62,False,Medium,12,Growing
a4a6a047-d776-45b1-afd1-310c29bc5ca9,2010,United Kingdom,Europe,Lagos,NextGen Analytics,Small,Agriculture,ML Engineer,Mid,False,,0.14,"Python, Statistics, Business Analysis, Data Analysis",Not Specified,54428,2.67,0.64,False,Medium,14,Emerging
9453bce4-1da5-47d1-ab27-611de95c1aea,2015,Japan,East Asia,Seoul,NextGen Analytics,Enterprise,Retail,Policy Analyst,Intern,False,,0.02,"Software Engineering, Python, Statistics, Communication, Business Analysis",Not Specified,68115,-0.93,0.69,False,Medium,9,Emerging
194e6798-6572-45de-8f7c-e9937c43c943,2012,Bangladesh,South Asia,Bangalore,Future Solutions,Enterprise,Healthcare,ML Engineer,Junior,False,,0.17,"Data Analysis, Statistics, Software Engineering, Business Analysis",Not Specified,23147,3.89,0.77,False,Medium,4,Emerging
458901eb-ad11-4e74-a2cd-c3d1264efbfb,2020,Brazil,South America,Berlin,NextGen Systems,Medium,Healthcare,Software Engineer,Senior,True,deep learning,0.88,"Statistics, Communication, Business Analysis, SQL, Research, Project Management",deep learning,63775,14.46,0.18,True,Low,0,Growing
ae11fb80-d765-4698-ab82-9801ee192327,2022,Spain,Europe,Nairobi,Prime Solutions,Medium,Healthcare,Systems Engineer,Executive,False,,0.17,"Statistics, Software Engineering, Business Analysis, Data Analysis, Python, Project Management",Not Specified,75774,-3.99,0.72,False,Low,7,Growing
5461332c-1396-4522-b3ee-8d89317be36d,2020,South Korea,East Asia,Dubai,NextGen Technologies,Large,Agriculture,Business Analyst,Lead,True,deep learning,0.43,"Data Analysis, Project Management, Cloud Computing, Communication, SQL, Research",deep learning,102212,10.31,0.27,True,High,5,Growing
4383dcd3-0365-4fdb-8e32-1bfe44799330,2012,New Zealand,Oceania,Toronto,Future Systems,Large,Retail,Operations Manager,Executive,False,,0.11,"Project Management, Communication, Business Analysis, Statistics",Not Specified,79219,0.98,0.69,False,Low,3,Emerging
8c53bfbe-aa7a-4eab-a804-4e5199d25e09,2022,New Zealand,Oceania,Seoul,Prime Analytics,Enterprise,Manufacturing,Business Analyst,Senior,False,,0.1,"Project Management, Business Analysis, Communication",Not Specified,75304,0.23,0.89,False,High,5,Growing
42ee9445-c579-431a-a459-51f6c030359a,2018,Kenya,Africa,Bangalore,Global Systems,Large,Retail,Research Scientist,Lead,True,"MLOps, machine learning, computer vision",0.64,"Software Engineering, Research, SQL, Cloud Computing, Communication","MLOps, machine learning, computer vision",31604,16.81,0.23,True,Low,16,Growing
c73e3bb2-e084-474e-b8e7-f71fb9dadac3,2022,Canada,North America,London,Global Technologies,Medium,Healthcare,Data Scientist,Lead,False,,0.11,"Statistics, Research, Business Analysis, SQL, Cloud Computing, Python",Not Specified,98195,-0.83,0.77,False,Medium,1,Growing
4ebf84b0-0a85-49b2-b79b-740da23c8d15,2010,Mexico,North America,Singapore,Future Systems,Large,Retail,ML Engineer,Mid,False,,0.2,"Research, Software Engineering, SQL, Business Analysis",Not Specified,73778,0.23,0.81,False,Low,17,Emerging
97e6e6ed-549f-474b-b118-8140d526129d,2017,Poland,Europe,Lagos,Global Solutions,Medium,Retail,Operations Manager,Junior,False,,0.17,"SQL, Statistics, Data Analysis",Not Specified,76657,-1.63,0.88,False,Medium,2,Growing
80068a4b-f9d8-4571-9a19-ee09bbe8f7ff,2024,Israel,Middle East,New York,Future Systems,Small,Agriculture,ML Engineer,Lead,False,,0.07,"Business Analysis, Project Management, Software Engineering",Not Specified,73984,-0.75,0.73,False,High,18,Growing
7fd04b96-2087-48b9-b4b0-35fe6470eb84,2023,Argentina,South America,Nairobi,Future Technologies,Large,Tech,Software Engineer,Executive,True,"NLP, MLOps, generative AI, LLMs",0.65,"Software Engineering, Business Analysis, Python","NLP, MLOps, generative AI, LLMs",60795,8.28,0.22,True,Medium,0,Mature
40e57b96-f3e2-45de-81c7-3fc655a87cf2,2022,Mexico,North America,Sao Paulo,Prime Systems,Enterprise,Tech,Systems Engineer,Executive,True,"LLMs, NLP, deep learning, MLOps",0.94,"Statistics, Business Analysis, Project Management","LLMs, NLP, deep learning, MLOps",136722,7.94,0.21,True,Low,12,Mature
eead81f9-2cc9-49c1-8cdf-3a363937a459,2012,Canada,North America,Sydney,Prime Technologies,Startup,Tech,Systems Engineer,Lead,False,,0.14,"Software Engineering, Project Management, Python, Cloud Computing, Communication",Not Specified,67812,-3.2,0.61,False,Medium,19,Emerging
3d6e58d9-af1f-471b-817f-de01dee5d45a,2020,United States,North America,Dubai,Future Systems,Small,Tech,Business Analyst,Junior,False,,0.05,"Research, Statistics, SQL, Communication, Python",Not Specified,80842,-1.0,0.75,False,High,13,Growing
c931039d-4996-47a4-a319-d878d728d936,2018,New Zealand,Oceania,Dubai,Future Technologies,Startup,Healthcare,Data Scientist,Intern,True,"deep learning, MLOps, machine learning",0.59,"Python, Research, Communication, Business Analysis, Statistics, Project Management","deep learning, MLOps, machine learning",105443,15.22,0.35,True,Medium,7,Growing
5489c6e4-627e-48bb-8978-866caee4bd4f,2016,Saudi Arabia,Middle East,Nairobi,Global Analytics,Startup,Agriculture,Operations Manager,Lead,False,,0.07,"Cloud Computing, Software Engineering, Python",Not Specified,66607,-0.89,0.68,False,Medium,9,Emerging
0f17d2b7-e631-4a93-a8d6-642d4c275a9b,2014,Israel,Middle East,Toronto,Future Solutions,Medium,Healthcare,Research Scientist,Junior,False,,0.19,"Research, Project Management, SQL",Not Specified,57349,-2.13,0.6,False,High,1,Emerging
b1f4f16c-f5eb-474b-bc9e-683a04478869,2017,China,East Asia,Singapore,Future Analytics,Startup,Healthcare,Research Scientist,Lead,False,,0.14,"Cloud Computing, SQL, Statistics, Python, Communication",Not Specified,59889,-1.78,0.73,False,High,13,Growing
f14ee76a-4f0b-49b9-8808-800856cea618,2010,Morocco,Africa,Bangalore,NextGen Analytics,Large,Manufacturing,Product Manager,Lead,False,,0.05,"SQL, Business Analysis, Data Analysis",Not Specified,20289,2.87,0.66,False,Medium,18,Emerging
71b79aba-c9e0-4989-9363-015f4b1a4934,2012,Taiwan,East Asia,London,Prime Technologies,Medium,Agriculture,Software Engineer,Executive,False,,0.05,"Communication, Project Management, Python, Cloud Computing, Research",Not Specified,65421,-0.58,0.74,False,Low,14,Emerging
3bb681b4-1b48-4fcd-8004-69713934ebe8,2013,UAE,Middle East,Bangalore,NextGen Analytics,Medium,Manufacturing,AI Researcher,Mid,False,,0.11,"Communication, Data Analysis, SQL",Not Specified,47308,4.65,0.61,False,Medium,15,Emerging
477c2a80-4f6a-4c4f-ba9c-8fe50ee8121b,2018,New Zealand,Oceania,Nairobi,Future Technologies,Enterprise,Manufacturing,Policy Analyst,Senior,False,,0.03,"Python, SQL, Communication",Not Specified,91363,-4.21,0.65,False,Medium,5,Growing
80e21f96-ab45-4224-baa7-d0fef0b67296,2021,Qatar,Middle East,Bangalore,NextGen Analytics,Startup,Healthcare,Systems Engineer,Junior,False,,0.16,"Python, Business Analysis, Research, Data Analysis",Not Specified,73912,-1.47,0.65,False,Medium,11,Growing
c257c97f-5b7b-4890-ab29-5b3b1bdc2328,2025,Taiwan,East Asia,Singapore,Future Analytics,Small,Tech,Product Manager,Junior,True,reinforcement learning,0.43,"Statistics, Software Engineering, Cloud Computing, Communication",reinforcement learning,122541,12.36,0.37,True,Low,14,Mature
261b3bcc-a882-4d43-93e4-cfea9803d0e0,2018,Egypt,Africa,Seoul,NextGen Systems,Enterprise,Tech,Data Scientist,Intern,False,,0.01,"Cloud Computing, Software Engineering, SQL",Not Specified,21409,-4.21,0.86,False,High,9,Growing
0a963367-2b71-4e53-af3c-44ff9bcd6998,2025,Spain,Europe,New York,Future Analytics,Small,Agriculture,ML Engineer,Lead,True,"NLP, deep learning, machine learning, reinforcement learning",0.66,"Business Analysis, Communication, Data Analysis, SQL","NLP, deep learning, machine learning, reinforcement learning",140052,17.63,0.22,True,Medium,4,Growing
8d32e1c3-63b3-4c29-bd2b-c6f1dbaaf6ec,2017,United States,North America,Berlin,Prime Technologies,Small,Manufacturing,Policy Analyst,Intern,False,,0.05,"Research, Python, Project Management",Not Specified,84939,-0.01,0.67,False,Low,18,Growing
b50791a2-be6d-4745-b0d1-ec76a5224441,2016,South Korea,East Asia,Paris,NextGen Solutions,Enterprise,Retail,Product Manager,Executive,True,"MLOps, deep learning, computer vision",0.54,"Communication, Research, Software Engineering","MLOps, deep learning, computer vision",101994,2.34,0.23,True,High,3,Emerging
f6d87e99-7a30-4863-a7b7-613cdf73e966,2020,UAE,Middle East,New York,Prime Systems,Large,Manufacturing,ML Engineer,Executive,True,"NLP, reinforcement learning",0.94,"Communication, SQL, Cloud Computing, Statistics, Python","NLP, reinforcement learning",102492,10.47,0.35,True,Low,15,Growing
951b3a20-2d3d-4bc4-8701-d584dcab6364,2024,Colombia,South America,Nairobi,Future Solutions,Enterprise,Agriculture,Operations Manager,Lead,True,"computer vision, generative AI, reinforcement learning",0.9,"Data Analysis, Software Engineering, Statistics, SQL, Project Management","computer vision, generative AI, reinforcement learning",59154,15.84,0.39,True,Low,14,Growing
11b6dd5c-a929-44c5-888d-78af25c44b24,2022,South Africa,Africa,Sydney,Future Systems,Small,Retail,Business Analyst,Executive,True,"LLMs, NLP, reinforcement learning",0.92,"Business Analysis, Data Analysis, Python, Software Engineering","LLMs, NLP, reinforcement learning",36571,6.57,0.38,True,High,3,Growing
